step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
346000,1.0867197513580322,"[5.233277624938637e-05, 1.9043676853179932, 2.188453197479248, 2.298240900039673, 2.302302360534668, 0.0003364961303304881, 5.399714154918911e-06, 5.587935003603661e-09]",0.22599248588085175,"[0.0020871395245194435, 1.276686191558838, 1.256218433380127, 0.8919768333435059, 1.3365283012390137, 0.013897711411118507, 0.00012508437794167548, 3.77319508970686e-07]","[0.009235437702206745, 5.649241772719537, 5.558673459800045, 3.946931376354592, 5.914038672700211, 0.06149634292905513, 0.0005534891014368626, 1.6696108611753455e-06]","[39.87445068359375, 0.670399010181427, 0.5740211606025696, 0.3881128430366516, 0.5805181264877319, 41.30002212524414, 23.12217903137207, 24.205869674682617]","[-1.7463829863118008e-05, 0.1429670751094818, 0.15700285136699677, -0.04636163264513016, 0.1549372375011444, 5.256634540273808e-05, 1.5554221022284764e-07, -1.7480419889359666e-10]","[-0.037024909863067924, 0.4955162162513989, 0.5530296023070261, -0.2299911618470517, 0.5129601757997696, 0.01673672559707771, 0.005502387773317791, -0.0020499751686439936]"
346500,1.0767964124679565,"[0.00014100300904829055, 1.7732003927230835, 2.2386865615844727, 2.303422689437866, 2.2984721660614014, 0.00044414575677365065, 4.285810973669868e-06, 1.8626450382086546e-09]",0.2779996693134308,"[0.01676301099359989, 1.1354291439056396, 0.946534276008606, 1.399369716644287, 1.0555860996246338, 0.024433163926005363, 0.0001454516313970089, 1.3706660695333994e-07]","[0.060298672422881304, 4.084282354399133, 3.4048036040698872, 5.03371000440496, 3.797076817506977, 0.08788918341646726, 0.0005232079295497989, 4.930459352410386e-07]","[118.87564086914062, 0.6403275728225708, 0.42280787229537964, 0.6075175404548645, 0.45925554633140564, 55.01034927368164, 33.85894775390625, 11.554472923278809]","[0.00020216959819663316, 0.13876403868198395, 0.14953278005123138, 0.2347107231616974, 0.09491918981075287, 0.00014172574447002262, -7.31837772605104e-08, 5.3793733356677365e-11]","[0.04338299580089533, 0.43961511355487987, 0.5682713785317534, 0.6033317507814828, 0.3234566472955977, 0.02086530603203133, -0.0018098890191484412, 0.0014117433301246724]"
347000,1.0696407556533813,"[0.0001199482794618234, 1.6946637630462646, 2.250910520553589, 2.3024685382843018, 2.30196475982666, 0.006996181793510914, 2.628177753649652e-06, 1.8626450382086546e-09]",0.2530371844768524,"[0.006576882675290108, 1.3696355819702148, 0.9378951787948608, 1.0266402959823608, 1.0003015995025635, 0.8571718335151672, 7.033286965452135e-05, 1.1145135658807703e-07]","[0.025991763577703553, 5.4127838357113385, 3.706550800958104, 4.057270468389506, 3.9531802472852364, 3.3875330824888326, 0.00027795468005989974, 4.404544605509254e-07]","[54.826416015625, 0.8082048892974854, 0.4166736602783203, 0.4458867609500885, 0.43454253673553467, 122.519775390625, 26.65964126586914, 9.39515209197998]","[5.27860174770467e-05, 0.2665535807609558, 0.06588390469551086, -0.0013997058849781752, 0.09045792371034622, 0.09067397564649582, 1.2778485825037933e-07, 8.792475428287538e-12]","[0.03171863257004389, 0.769121841050082, 0.27761356316788344, -0.005388081243170393, 0.3573808729270027, 0.41805210990336034, 0.007180202812454232, 0.0003117751218503207]"
347500,1.0281487703323364,"[0.00020023772958666086, 1.507332444190979, 2.122612476348877, 2.2934978008270264, 2.301253318786621, 0.00028738524997606874, 7.189632924564648e-06, 0.0]",0.3731694519519806,"[0.02671261876821518, 2.0088534355163574, 1.147134780883789, 1.239030361175537, 0.5431562066078186, 0.007073517888784409, 0.00019698796677403152, 3.498852407801678e-08]","[0.07158308009534649, 5.3832204780118404, 3.0740318503654, 3.320288825075037, 1.4555216236663227, 0.018955243661516612, 0.0005278780611425286, 9.376041874542051e-08]","[133.39785766601562, 1.3327208757400513, 0.5404353141784668, 0.5402361154556274, 0.23602625727653503, 24.612506866455078, 27.3608341217041, 3.498852491378784]","[0.0001824736245907843, 0.6304713487625122, 0.25216370820999146, 0.2130776196718216, 0.018106823787093163, 4.1215975215891376e-05, 4.447532546691946e-07, 7.587929590213705e-11]","[0.018305329385616017, 0.8410290913734768, 0.5890634138931115, 0.46083961315106425, 0.08933290230293471, 0.015614354649223575, 0.006050250448959745, 0.0058115447272675345]"
348000,1.0434958934783936,"[0.0002359504287596792, 1.5802698135375977, 2.164778709411621, 2.2983057498931885, 2.303847312927246, 0.0005272090202197433, 2.425143975415267e-06, 1.8626450382086546e-09]",0.3101234436035156,"[0.01681976579129696, 1.773023247718811, 1.130995512008667, 1.1774860620498657, 1.2719088792800903, 0.018782462924718857, 6.929121445864439e-05, 1.1649708397953873e-07]","[0.054235712063098886, 5.717153231361551, 3.646920396816611, 3.796830218212234, 4.101298710284512, 0.06056447299331463, 0.0002234310752309049, 3.756474603334957e-07]","[71.28215026855469, 1.1219749450683594, 0.5224531888961792, 0.5123278498649597, 0.5520803928375244, 35.62554168701172, 28.454668045043945, 9.8204984664917]","[0.00010930420830845833, 0.16461050510406494, 0.2438342422246933, 0.13956303894519806, 0.22118908166885376, 0.00010574406041996554, 3.341210970120301e-07, -1.2855017397783719e-11]","[0.020954743114052883, 0.2993701670981429, 0.6951831151690863, 0.38219063817073695, 0.5607549147220111, 0.01815385426505991, 0.015548594148664972, -0.0003558139871190689]"
348500,1.054557204246521,"[4.894366429653019e-05, 1.611133337020874, 2.228914260864258, 2.2969865798950195, 2.2983717918395996, 0.0009971928084269166, 5.811345999973128e-06, 0.0]",0.2979617118835449,"[0.0037945755757391453, 1.3451308012008667, 0.9473293423652649, 1.065184235572815, 1.2391631603240967, 0.06712961196899414, 0.00018267359700985253, 3.805309845006377e-08]","[0.012735111339480468, 4.514441780783554, 3.1793660211467647, 3.5749030599915823, 4.158799976315112, 0.22529610111527018, 0.0006130774180853428, 1.2771137005997741e-07]","[77.51361846923828, 0.8348972797393799, 0.4250182807445526, 0.46373116970062256, 0.5391482710838318, 67.31791687011719, 31.379959106445312, 3.805309772491455]","[1.6614717424090486e-07, 0.25907349586486816, 0.07263600081205368, 0.16197946667671204, 0.21541130542755127, 0.0011491694021970034, -1.38775561708826e-07, 1.0987528595296503e-11]","[0.0001469498989005297, 0.6463950279821548, 0.25733003246546793, 0.5103578198650027, 0.5834176159754653, 0.05745256944267256, -0.0025496276047150363, 0.000969057468217044]"
349000,1.065906286239624,"[0.0010495925089344382, 1.7002360820770264, 2.219357490539551, 2.3015832901000977, 2.304460048675537, 0.0005537255783565342, 9.504765330348164e-06, 1.8626450382086546e-09]",3.641939878463745,"[0.06255415827035904, 29.043920516967773, 1.329605221748352, 1.3603284358978271, 1.6010980606079102, 0.030609682202339172, 0.0003443783207330853, 1.446174309194248e-07]","[0.017176054618657198, 7.974848977797836, 0.3650815955559405, 0.3735175432032792, 0.43962781211075086, 0.008404774165368993, 9.455903508169719e-05, 3.9708901229975216e-08]","[59.59794998168945, 17.082286834716797, 0.5990946888923645, 0.591040313243866, 0.6947823166847229, 55.27851486206055, 36.194095611572266, 12.190993309020996]","[-0.005467252805829048, 105.49461364746094, 0.030353877693414688, 0.3175075948238373, 0.2730976641178131, -0.0003047893405891955, 2.6068325951200677e-06, 1.7814029140694743e-09]","[-0.023998284600046015, 0.9973377879209445, 0.006268428776848417, 0.0640881255439676, 0.04683465030770058, -0.0027340608841056767, 0.0020784738579866543, 0.0033822736648582083]"
349500,1.0670628547668457,"[0.0008277772576548159, 1.659285545349121, 2.2676267623901367, 2.3070390224456787, 2.301151752471924, 0.0005407857242971659, 3.086054130108096e-05, 0.0]",0.35442668199539185,"[0.11381066590547562, 1.4150750637054443, 1.2771673202514648, 1.2947101593017578, 0.8718956112861633, 0.027990346774458885, 0.00395567063242197, 4.6611177140221116e-08]","[0.32111201466190786, 3.9925748697549883, 3.60347396268566, 3.6529703463990084, 2.460016854198069, 0.07897358804048168, 0.01116075858101846, 1.3151147898291456e-07]","[137.48780822753906, 0.8528218865394592, 0.5632175803184509, 0.5611999034881592, 0.3788953125476837, 51.75770568847656, 128.13739013671875, 4.6611175537109375]","[0.0021786275319755077, 0.3596504330635071, 0.2855760455131531, 0.3143175542354584, 0.04308994859457016, 0.00012579673784784973, 7.673427717236336e-06, 5.719209827947935e-12]","[0.05400992997118579, 0.7170917079291613, 0.6308811755492254, 0.6849670360080897, 0.13943926191701408, 0.012680450734768462, 0.005473219610496838, 0.0003461940108762651]"
350000,1.0512547492980957,"[0.00014276473666541278, 1.6359472274780273, 2.1573262214660645, 2.307016372680664, 2.309256076812744, 0.00034224468981847167, 7.590122095280094e-06, 0.0]",0.3752765357494354,"[0.011311591602861881, 1.3388421535491943, 1.1558616161346436, 1.2820653915405273, 1.2436273097991943, 0.015642624348402023, 0.00030545255867764354, 8.753241687031732e-09]","[0.030142016687167466, 3.567614881318112, 3.0800263433107076, 3.4163217505198262, 3.313895731092389, 0.04168292674404319, 0.000813939933834787, 2.332477747256784e-08]","[79.22684478759766, 0.8183895945549011, 0.5357843637466431, 0.5557244420051575, 0.538540244102478, 45.704627990722656, 40.19047927856445, 0.8753241896629333]","[-8.0264999269275e-07, 0.28848209977149963, 0.2196582555770874, 0.3440088927745819, 0.27444446086883545, 6.645158282481134e-05, 6.796167326683644e-07, 7.559379554614165e-13]","[-0.00018908238790784804, 0.5741668068414103, 0.5063960127667111, 0.7150033582971723, 0.5880480422148002, 0.011319944642474787, 0.005928828455302117, 0.00023012606999150254]"
350500,1.0371346473693848,"[0.00026898123905994, 1.5357537269592285, 2.1560399532318115, 2.3024446964263916, 2.3011319637298584, 0.001429451978765428, 8.64435060066171e-06, 0.0]",0.18970343470573425,"[0.017121637240052223, 1.2151790857315063, 1.054511547088623, 0.8383039236068726, 1.0001399517059326, 0.14449533820152283, 0.00020337299793027341, 3.107928847612129e-08]","[0.09025475614930803, 6.405677828746105, 5.558737240178962, 4.419023434695528, 5.272123582039186, 0.7616906801169009, 0.0010720575420563325, 1.638309212710414e-07]","[63.65127944946289, 0.7912590503692627, 0.4890964925289154, 0.36409297585487366, 0.43462955951690674, 101.08372497558594, 23.499509811401367, 3.10792875289917]","[3.723358895513229e-05, 0.1622965931892395, 0.10787922143936157, 0.023124095052480698, -0.007980764843523502, 0.0025428689550608397, -1.3377837149164407e-07, 7.037707656226688e-12]","[0.011463425543677429, 0.7040344700506592, 0.5392762195691164, 0.14540791692596014, -0.04206380390813776, 0.09276730707114343, -0.003467507588045836, 0.0011936718735333807]"
351000,1.0493748188018799,"[6.713277980452403e-05, 1.6033047437667847, 2.1813478469848633, 2.3024117946624756, 2.3055224418640137, 0.0023123808205127716, 3.240392106818035e-05, 0.0]",0.5137329697608948,"[0.0039025014266371727, 2.3217878341674805, 1.5867403745651245, 0.9195951223373413, 1.2962089776992798, 0.12020141631364822, 0.005192772950977087, 6.387300999222134e-08]","[0.0075963616437806246, 4.51944486889386, 3.0886481264841468, 1.7900255122137592, 2.5231181450210807, 0.2339764496127107, 0.010107922318853595, 1.2433114818764613e-07]","[58.122432708740234, 1.4481264352798462, 0.7274128198623657, 0.3994051516056061, 0.5622192025184631, 51.9814453125, 160.20193481445312, 6.387300968170166]","[6.970499271119479e-06, 0.8004614114761353, 0.6127737760543823, 0.17918504774570465, 0.5178771615028381, 0.0010732471710070968, -4.914013061352307e-06, 1.70874703275814e-10]","[0.003476829367791718, 0.6710894799921265, 0.7517213074138429, 0.37928674835098963, 0.7777039335619869, 0.017380118339945638, -0.0018420420258553586, 0.005207424146431551]"
351500,1.0701539516448975,"[0.00012386497110128403, 1.6271030902862549, 2.252957582473755, 2.3069610595703125, 2.305868625640869, 0.06820058822631836, 1.6988793504424393e-05, 0.0]",0.43513351678848267,"[0.011833984404802322, 1.2946360111236572, 0.9912830591201782, 1.488031029701233, 0.9839698076248169, 2.8391880989074707, 0.0016117157647386193, 2.3261582882128096e-08]","[0.027196214376091817, 2.9752615258846555, 2.278112397400172, 3.41971135821413, 2.2613054836295734, 6.5248664820448505, 0.0037039568375103367, 5.3458494886376436e-08]","[95.53168487548828, 0.7956693172454834, 0.43999189138412476, 0.6450178623199463, 0.4267241656780243, 41.62995910644531, 94.81353759765625, 2.326158285140991]","[5.40896289749071e-05, 0.06981143355369568, 0.05846840888261795, 0.26416918635368347, 0.116803839802742, 1.0054357051849365, -1.3123731150699314e-05, 1.464040694232338e-12]","[0.010504139314165176, 0.12392426062005575, 0.13555047833246664, 0.4079882298741539, 0.27280530450002316, 0.8138373198358534, -0.018713125676653578, 0.0001446409774056462]"
352000,1.0506434440612793,"[0.00022609230654779822, 1.6316677331924438, 2.1644301414489746, 2.3025615215301514, 2.3059520721435547, 0.0003029973595403135, 6.433435828512302e-06, 0.0]",0.2727712392807007,"[0.014983315020799637, 1.4647693634033203, 1.1437649726867676, 0.7589085102081299, 0.9868243336677551, 0.010368423536419868, 0.00019219573005102575, 7.353576858548649e-09]","[0.05492996644481553, 5.369955304913837, 4.193128922619857, 2.782216014449969, 3.617772666465924, 0.03801142511857724, 0.0007046040871385378, 2.6958769106083448e-08]","[66.26786041259766, 0.8977130055427551, 0.5284369587898254, 0.32959315180778503, 0.4279465973377228, 34.218387603759766, 29.828144073486328, 0.7353577017784119]","[0.00010022222704719752, 0.2212463915348053, 0.19810886681079865, 0.07158436626195908, 0.10419436544179916, -1.1803124380094232e-06, 1.6336724684151704e-07, -1.2343440072143386e-12]","[0.024522094494021533, 0.5537431559273367, 0.6349924251993933, 0.3458041370960534, 0.38708452316427555, -0.0004173358351277401, 0.0031161810227732377, -0.0006153737974180675]"
352500,1.0450663566589355,"[0.00011668963998090476, 1.533590316772461, 2.2148072719573975, 2.3047375679016113, 2.3069629669189453, 0.00030802289256826043, 8.415119737037458e-06, 0.0]",0.3474998474121094,"[0.010375207290053368, 1.2901438474655151, 0.8025194406509399, 1.0458486080169678, 1.0358370542526245, 0.008247490040957928, 0.0002661425096448511, 7.4477539691031325e-09]","[0.02985672473619573, 3.712645795598002, 2.3094094763708215, 3.0096376036006367, 2.9808273642900267, 0.023733794712079422, 0.0007658780618951627, 2.143239493360307e-08]","[88.90522003173828, 0.8412571549415588, 0.3623427748680115, 0.4537820816040039, 0.4490046501159668, 26.77470588684082, 31.589168548583984, 0.7447754144668579]","[-5.89903766012867e-06, 0.31052032113075256, 0.19000427424907684, 0.23821689188480377, 0.22735445201396942, -4.0464597987011075e-05, -4.4782478880733834e-07, -1.9681845129376763e-12]","[-0.0016361750587029068, 0.6926235799675137, 0.6813232207457405, 0.6554644060301472, 0.6316222232707831, -0.014118833347656751, -0.004842161426278664, -0.0007604766263091763]"
353000,1.0639781951904297,"[9.543457417748868e-05, 1.696791410446167, 2.2003531455993652, 2.3056697845458984, 2.305154800415039, 0.0037547447718679905, 5.3997437134967186e-06, 0.0]",0.24570922553539276,"[0.006174536421895027, 1.0751053094863892, 1.3620487451553345, 0.9673744440078735, 1.3210703134536743, 0.24751445651054382, 0.00011671837273752317, 2.218275341192566e-08]","[0.02512944480794689, 4.375518693462845, 5.543335795338871, 3.9370700953535414, 5.376559673634977, 1.0073470215504425, 0.0004750264158099781, 9.028050682097968e-08]","[64.69237518310547, 0.6336107850074768, 0.6190137267112732, 0.41956332325935364, 0.5730939507484436, 65.92027282714844, 21.57558250427246, 2.218275308609009]","[-3.819009361905046e-05, 0.10252107679843903, 0.0888584777712822, 0.08353474736213684, 0.20132531225681305, 0.006782735697925091, 1.8858409944755294e-08, -5.64842096706375e-12]","[-0.025172416168257057, 0.3880973607216561, 0.2655123677427857, 0.3514399191794552, 0.6202274523019853, 0.11152772966953568, 0.0006575736243380424, -0.0010363110808091188]"
353500,1.0347096920013428,"[3.194896271452308e-05, 1.5044442415237427, 2.1677565574645996, 2.3035049438476562, 2.3007092475891113, 0.001223867293447256, 6.926978130650241e-06, 0.0]",0.4456576108932495,"[0.0014058143133297563, 1.2086342573165894, 1.1370867490768433, 1.4927726984024048, 1.2059921026229858, 0.06640918552875519, 0.0001699524000287056, 2.0506542242060277e-08]","[0.0031544716817738755, 2.7120242710408893, 2.5514806014369067, 3.3495954336118716, 2.706095606009661, 0.1490139154039097, 0.00038135195242837465, 4.601411877822122e-08]","[43.98810958862305, 0.8033758997917175, 0.524545431137085, 0.6480440497398376, 0.5241827368736267, 54.26131057739258, 24.49948501586914, 2.050654172897339]","[-7.017196367087308e-06, 0.42555445432662964, 0.3578053414821625, 0.5433264374732971, 0.2616904377937317, 0.0005145539762452245, 1.5249629541358445e-06, 7.093016712172995e-12]","[-0.011200420848897956, 0.7900578876524438, 0.7060767210918891, 0.8167061507499939, 0.486902564683854, 0.017386071324245574, 0.0201340277934647, 0.0007761349104339425]"
354000,1.0671520233154297,"[5.5425985920010135e-05, 1.7152256965637207, 2.2142183780670166, 2.3050694465637207, 2.301215887069702, 0.0014253612607717514, 6.293746082519647e-06, 0.0]",0.36372146010398865,"[0.0035502503160387278, 1.5756880044937134, 1.0599555969238281, 1.4681254625320435, 0.9069461226463318, 0.10085134953260422, 0.0001489710557507351, 3.2884013734246764e-08]","[0.009760904168326237, 4.332128228131552, 2.9141959251477347, 4.03640044255927, 2.4935183158756544, 0.27727632431633437, 0.0004095745566075315, 9.04098804751448e-08]","[64.04234313964844, 0.9186476469039917, 0.47870418429374695, 0.6369116306304932, 0.39411604404449463, 70.75444030761719, 23.63214683532715, 3.2884013652801514]","[-6.688941357424483e-05, 0.34766238927841187, 0.17383092641830444, 0.4208122789859772, 0.11374324560165405, 0.00236330833286047, 1.0459066288603935e-06, -3.586761443408193e-11]","[-0.051799967574129004, 0.6066225577480497, 0.4508898369908655, 0.7880545973121577, 0.34480630785183597, 0.06442727254568188, 0.019302879257102643, -0.0029988085874609336]"
