step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
659500,0.005959394387900829,"[0.00032831018324941397, 0.00974634476006031, 0.008404084481298923, 0.021651800721883774, 0.0025324267335236073, 0.005011226050555706, 9.629846999814617e-07, 0.0]",4.078670501708984,"[0.2363194078207016, 12.399627685546875, 4.4808502197265625, 23.225923538208008, 2.9174094200134277, 3.9488885402679443, 0.0003312780463602394, 8.694065432857112e-12]","[0.057940303763611825, 3.0401150768004834, 1.0986055916625437, 5.694483908047052, 0.7152844091698551, 0.9681803270485663, 8.12220664114525e-05, 2.1315929858060984e-12]","[719.7833251953125, 1272.2322998046875, 533.1746215820312, 1072.7012939453125, 1152.0167236328125, 788.0068969726562, 340.4761047363281, 0.000869406561832875]","[0.15321150422096252, 32.76823425292969, 1.626382827758789, 85.21550750732422, 7.782685279846191, 5.538296699523926, 8.276919834315777e-05, -1.3622227261131381e-12]","[0.1589546967409214, 0.6479265443976971, 0.08899051725184252, 0.8995535481378671, 0.654053788711827, 0.3438608406425725, 0.06125724637652219, -0.03841550927496306]"
660000,0.042547859251499176,"[0.0007024322985671461, 0.06012357771396637, 0.16896384954452515, 0.10902799665927887, 0.001493929885327816, 7.056858885334805e-05, 4.898740826320136e-07, 3.7252860352054995e-08]",8.848793983459473,"[0.5688053965568542, 36.990177154541016, 30.563650131225586, 51.43052673339844, 1.0716512203216553, 0.06504686921834946, 0.00022095514577813447, 9.262897947337478e-06]","[0.06428055592887444, 4.1802506899453835, 3.4539904746744483, 5.812150992500727, 0.12110703699564365, 0.007350930458991103, 2.4970085888670575e-05, 1.0467977856250315e-06]","[809.75390625, 615.2356567382812, 180.888671875, 471.7184753417969, 717.3322143554688, 921.623291015625, 442.0216064453125, 196.02830505371094]","[0.11990277469158173, 150.263671875, 120.46296691894531, 354.9335632324219, 0.7561585903167725, -0.1268686056137085, -0.00014742909115739167, -9.192292054649442e-06]","[0.02382217667089104, 0.45907485092120887, 0.44541439826432616, 0.7799055533884933, 0.07973983697711946, -0.22041628805080604, -0.07540410405252836, -0.11214834031605533]"
660500,0.020199058577418327,"[0.00014495159848593175, 0.00268653966486454, 0.0801541805267334, 0.07468178868293762, 0.0038945514243096113, 2.9510247259167954e-05, 9.499422617409436e-07, 0.0]",10.752492904663086,"[0.09925311803817749, 3.676896095275879, 48.08584213256836, 44.02732467651367, 5.496575832366943, 0.024139361456036568, 0.00048458733363077044, 1.1328714008551621e-11]","[0.00923070760596679, 0.34195754676399753, 4.472064530422963, 4.094615552586892, 0.5111908355673703, 0.0022450013843364576, 4.5067440446356125e-05, 1.0535895358404415e-12]","[684.6856079101562, 1368.63134765625, 599.916748046875, 589.5322265625, 1411.346435546875, 817.72216796875, 504.8088684082031, 0.0011328713735565543]","[-0.19982323050498962, 22.553512573242188, 458.39208984375, 410.25390625, 33.89145278930664, 0.03795507550239563, -0.000303951877867803, 1.4464536339520162e-12]","[-0.18723742170918922, 0.5704579910740767, 0.8865652891246371, 0.8666051466602793, 0.573441073997364, 0.14622947381651852, -0.05833424859395049, 0.011874483791274702]"
661000,0.0693548172712326,"[0.0001046440884238109, 0.04854559525847435, 0.2890719771385193, 0.21464259922504425, 0.0024485625326633453, 2.1703908714698628e-05, 3.417907691982691e-06, 3.7252898543727042e-09]",19.0476131439209,"[0.05934189632534981, 35.896080017089844, 96.67204284667969, 81.82393646240234, 2.3755576610565186, 0.019179925322532654, 0.0026139775291085243, 7.822724796824332e-07]","[0.003115450522696538, 1.8845447850008537, 5.075283822505228, 4.295757995721196, 0.12471681586071506, 0.0010069463915301105, 0.00013723386281303088, 4.106931791252269e-08]","[567.0289916992188, 739.4300537109375, 334.42205810546875, 381.2101135253906, 970.1806640625, 883.3013305664062, 762.5578002929688, 56.994972229003906]","[0.16074725985527039, -77.359375, 1636.9091796875, 1328.376953125, 14.384424209594727, 0.019445307552814484, 0.001423414098098874, -4.751888127429993e-07]","[0.14221375252020318, -0.11314239450000715, 0.8889618553504185, 0.8523155285562973, 0.31789693740048425, 0.05322643053979428, 0.028588334245388446, -0.03189096005453503]"
661500,0.049463238567113876,"[5.285983206704259e-05, 0.05706214904785156, 0.24856963753700256, 0.07916845381259918, 0.010818548500537872, 3.384956653462723e-05, 3.9301673382396984e-07, 0.0]",11.4918851852417,"[0.011240480467677116, 9.530355453491211, 71.04488372802734, 24.0808048248291, 10.470362663269043, 0.02881264127790928, 0.00014527597522828728, 6.917310826784831e-14]","[0.000978123283211405, 0.8293117534562948, 6.18217834435605, 2.095461661569205, 0.9111092300778872, 0.002507216249855292, 1.2641613876795081e-05, 6.019300328259714e-15]","[212.60670471191406, 167.01707458496094, 285.8147888183594, 304.17169189453125, 967.81494140625, 850.9453735351562, 360.4713134765625, 6.917310656717746e-06]","[-0.005158283747732639, 33.83271789550781, 781.5330810546875, 185.87960815429688, 55.188385009765625, 0.07879260927438736, -4.836416701436974e-05, 3.281057295363601e-15]","[-0.039932736697702656, 0.3089132313529539, 0.9572453813537759, 0.6716909118271139, 0.4586640297887956, 0.2379639296726853, -0.028969342233222534, 0.0]"
662000,0.01301820483058691,"[0.0005824363324791193, 0.0038343847263604403, 0.08888356387615204, 0.010790236294269562, 4.2055493395309895e-05, 1.2536535905383062e-05, 2.1792934035147482e-07, 2.086150630020711e-07]",2.7944912910461426,"[0.2897222936153412, 5.25584602355957, 17.13749885559082, 12.01354694366455, 0.03182879462838173, 0.009493684396147728, 2.880132888094522e-05, 2.9088887458783574e-05]","[0.10367621990579941, 1.8807881206858217, 6.132600559715914, 4.299010335855144, 0.011389834969378752, 0.0033972853758988397, 1.0306465786180064e-05, 1.0409367727137877e-05]","[497.42315673828125, 1370.7108154296875, 192.8083953857422, 1113.370849609375, 756.6484985351562, 756.677734375, 126.36077880859375, 133.0598602294922]","[-0.05684741958975792, -1.4020965099334717, 39.27901077270508, 24.650800704956055, 0.0005490754847414792, 0.0020280485041439533, 2.114707513101166e-06, 1.177774038296775e-06]","[-0.07021438251150694, -0.09546243639243064, 0.8201822049929461, 0.7342720891756541, 0.0061731822841373475, 0.07644353939917929, 0.026274533949715056, 0.0144887895727462]"
662500,0.040898632258176804,"[0.00014441480743698776, 0.049693603068590164, 0.2038247287273407, 0.07277074456214905, 0.0007261248538270593, 2.9084752895869315e-05, 3.6507796608020726e-07, 0.0]",5.434929370880127,"[0.05405084043741226, 15.030450820922852, 25.238544464111328, 29.485979080200195, 0.641238808631897, 0.0267715472728014, 8.977903780760244e-05, 5.457248875018195e-09]","[0.009945086080973178, 2.7655282700552988, 4.643766779994829, 5.425273645354708, 0.11798475469940752, 0.004925831679845003, 1.6518896876310964e-05, 1.0041066778636818e-09]","[374.2490234375, 302.4624328613281, 123.8247299194336, 405.1899719238281, 883.0850219726562, 920.1503295898438, 239.36099243164062, 0.5457248687744141]","[0.002535487525165081, 38.3179931640625, 84.76092529296875, 112.16081237792969, 1.0761184692382812, -0.010746164247393608, 3.3108212846855167e-06, -1.703673452313481e-10]","[0.008631079607906465, 0.4690691209219506, 0.6179274374963007, 0.6998930621905838, 0.3087780228245808, -0.07385605349898904, 0.006785266148513811, -0.005744056345126221]"
663000,0.041415825486183167,"[7.947521226014942e-05, 0.03551200032234192, 0.21231697499752045, 0.042517613619565964, 0.0053955791518092155, 0.03550417348742485, 7.7484980920417e-07, 0.0]",12.341997146606445,"[0.03448460251092911, 25.881128311157227, 64.30216979980469, 32.46635055541992, 5.401516437530518, 19.230850219726562, 0.00045929779298603535, 3.624627681331205e-11]","[0.0027940860868219362, 2.096996782913169, 5.210029546756556, 2.630558909531661, 0.43765335329183075, 1.5581635606692938, 3.721421967046264e-05, 2.936824274285165e-12]","[433.84930419921875, 728.79931640625, 302.8592529296875, 763.5974731445312, 1001.0985717773438, 541.6502075195312, 585.2047119140625, 0.003624627599492669]","[0.11558495461940765, 195.7544708251953, 651.4010009765625, 280.46868896484375, 11.962407112121582, 78.89651489257812, 0.00041230343049392104, -5.081416884489265e-11]","[0.2715755330998315, 0.6128342683906087, 0.8208000079937541, 0.6999475038761013, 0.17943924563224248, 0.33240985619093266, 0.07273394571100529, -0.1135889230095684]"
663500,0.05253572389483452,"[0.00039886176818981767, 0.1313636600971222, 0.1722050905227661, 0.0787540078163147, 0.028949201107025146, 0.008609472773969173, 5.511278232006589e-06, 0.0]",11.712478637695312,"[0.2565109133720398, 60.52383804321289, 37.71831130981445, 37.93518829345703, 25.816062927246094, 6.034191608428955, 0.0028014930430799723, 2.517162158710562e-07]","[0.021900651544967425, 5.167466248213562, 3.220352623604559, 3.2388693688940307, 2.204150267916815, 0.5151933928834311, 0.00023918874302691814, 2.149128494979154e-08]","[643.0911254882812, 460.7349548339844, 219.0313262939453, 481.6921081542969, 891.7708129882812, 700.8773193359375, 507.3993835449219, 25.171621322631836]","[0.36351433396339417, 552.68505859375, 285.7437744140625, 194.3702850341797, 54.12449264526367, 10.172269821166992, -0.0021276024635881186, 1.6915434741804347e-07]","[0.120994848913338, 0.7796549699670005, 0.6468085090629401, 0.43746047048133124, 0.17900081798022377, 0.14392954850479722, -0.06484136136310972, 0.0573750606983]"
664000,0.03312027081847191,"[0.004026390612125397, 0.024049904197454453, 0.11998246610164642, 0.11406847834587097, 0.0025049149990081787, 0.00029700383311137557, 3.298525189165957e-05, 0.0]",12.05691146850586,"[2.9377872943878174, 1.5505664348602295, 13.09095287322998, 87.10285186767578, 2.374579429626465, 0.2591279149055481, 0.02529730089008808, 5.1892514590923255e-11]","[0.24366002040088627, 0.12860394960272375, 1.0857633737649286, 7.224308820314322, 0.19694757117767342, 0.021492064164394187, 0.00209815763814537, 4.3039641392800225e-12]","[729.6311645507812, 64.47285461425781, 109.10721588134766, 763.6013793945312, 947.9642944335938, 872.4439086914062, 766.6951904296875, 0.005189251620322466]","[6.741286754608154, 2.401378870010376, 98.20249938964844, 1041.1693115234375, 14.244283676147461, 0.18824994564056396, 0.005826753564178944, 5.032780442393303e-11]","[0.19032085538415924, 0.12845003719807604, 0.6221788013672427, 0.9914091256830787, 0.4975283593924908, 0.06025382017851318, 0.019103651732724655, 0.08043909881258317]"
664500,0.03569641336798668,"[0.00013397894508671016, 0.035700779408216476, 0.13855521380901337, 0.10939055681228638, 0.0016757934354245663, 0.0001145720889326185, 4.228194541155972e-07, 1.8626450382086546e-09]",7.285238742828369,"[0.02729002572596073, 1.7603332996368408, 39.49495315551758, 40.89366912841797, 1.9021064043045044, 0.1483646035194397, 0.00023060844978317618, 8.847021604196925e-07]","[0.003745934304874386, 0.24163014580266473, 5.421229770183803, 5.613222925422167, 0.2610904695713574, 0.0203650983525407, 3.1654206255105706e-05, 1.2143763459922277e-07]","[203.6737060546875, 49.30796432495117, 285.0484619140625, 373.831787109375, 1135.04150390625, 1294.83251953125, 532.80517578125, 74.57882690429688]","[0.038044076412916183, -1.2824246883392334, 208.2877655029297, 216.62954711914062, 0.7655749917030334, 0.15910372138023376, 6.774379289709032e-05, -2.4547264843022276e-07]","[0.191354778435499, -0.09999842900523044, 0.7238996545300846, 0.7271396461384879, 0.05524705621256057, 0.14719947088805946, 0.040322783479134296, -0.0380857254150548]"
665000,0.02684088423848152,"[7.940879004308954e-05, 0.0749058723449707, 0.04123436659574509, 0.09652760624885559, 0.0019330306677147746, 3.915996057912707e-05, 7.619549251103308e-06, 0.0]",12.897774696350098,"[0.019222723320126534, 59.0197868347168, 26.339920043945312, 52.10192108154297, 1.7036700248718262, 0.04113259166479111, 0.0033684121444821358, 1.1178037384595996e-09]","[0.001490390689299784, 4.575966647286731, 2.042206556096779, 4.039605459714468, 0.13209022990252284, 0.003189123134274558, 0.0002611622720805747, 8.666640290870668e-11]","[242.0425262451172, 787.9193115234375, 638.785400390625, 539.7618408203125, 881.342041015625, 1050.10546875, 441.4955749511719, 0.11178037524223328]","[-0.030727900564670563, 590.6968383789062, 219.9939422607422, 509.41912841796875, 10.560379981994629, 0.18037013709545135, 0.0007951795123517513, -1.0811265216403854e-09]","[-0.12393763012564603, 0.7759830295919505, 0.6475621908949691, 0.7580654884844606, 0.4805950315090673, 0.33998814576792674, 0.018303121863910563, -0.07498876088422599]"
665500,0.02880687080323696,"[5.694486026186496e-05, 0.0015551529359072447, 0.21985918283462524, 0.008861099369823933, 9.751700417837128e-05, 2.4688997655175626e-05, 3.892918698511494e-07, 0.0]",8.8306245803833,"[0.015412429347634315, 1.6834458112716675, 65.92953491210938, 9.356656074523926, 0.08982729911804199, 0.019482113420963287, 0.00010803593613673002, 2.5178351157478795e-12]","[0.001745338532664167, 0.1906372302375237, 7.466010395070792, 1.059569002096315, 0.010172247534742662, 0.002206198807753828, 1.2234234980017759e-05, 2.8512537169127293e-13]","[270.6077880859375, 1082.48828125, 299.87164306640625, 1055.9237060546875, 921.050537109375, 788.7815551757812, 270.5688171386719, 0.0002517835237085819]","[0.016424374654889107, 7.204444885253906, 577.1785888671875, 39.689414978027344, -0.22460819780826569, -0.025023307651281357, 9.289696754422039e-05, 9.518958971749258e-13]","[0.12067750498743084, 0.4846296266033738, 0.9913768609253938, 0.480355324876331, -0.283156046289796, -0.14545117239688135, 0.09737374563535985, 0.04281251557577641]"
666000,0.02900777943432331,"[0.00023350748233497143, 0.006233734544366598, 0.18651148676872253, 0.03571494296193123, 0.003344549098983407, 2.37540589296259e-05, 2.738086664066941e-07, 0.0]",4.613226890563965,"[0.09828896075487137, 8.725863456726074, 24.052810668945312, 15.133668899536133, 5.575759410858154, 0.019644146785140038, 8.02625363576226e-05, 2.5150864464001943e-12]","[0.021305902156235717, 1.891488032937253, 5.213879837157731, 3.280495249538019, 1.2086462563250429, 0.0042582225524872355, 1.739835006203446e-05, 5.451902770151255e-13]","[420.9062194824219, 1399.7789306640625, 128.96153259277344, 423.73480224609375, 1667.1134033203125, 826.6326293945312, 282.8050842285156, 0.0002515086380299181]","[0.10346263647079468, 17.584081649780273, 91.99348449707031, 47.94731903076172, 12.604337692260742, 0.02223101630806923, 2.5070075935218483e-06, -1.4178686436744359e-12]","[0.22817811236401414, 0.4368239724607002, 0.8290608772375256, 0.6867762779570704, 0.4900170475027541, 0.24531343390287869, 0.006770768341465629, -0.12220198667649511]"
666500,0.024034475907683372,"[0.000254622136708349, 0.02251615561544895, 0.06492926925420761, 0.07530868053436279, 0.02908528596162796, 0.00017821845540311188, 3.5669156659423606e-06, 0.0]",6.918299674987793,"[0.10664747655391693, 17.800704956054688, 17.99376678466797, 37.78630065917969, 12.273956298828125, 0.16893291473388672, 0.0016068124677985907, 4.605617536651563e-12]","[0.01541527276412829, 2.5729884208992573, 2.600894385902663, 5.461790097903841, 1.7741290310396653, 0.024418270770293685, 0.00023225540136802844, 6.657152411744421e-13]","[418.82958984375, 790.574462890625, 277.12872314453125, 501.7522277832031, 421.9986572265625, 947.8447875976562, 449.2173156738281, 0.00046056174323894083]","[0.19167476892471313, 74.46128845214844, 59.14982604980469, 214.06692504882812, 34.49142074584961, 0.54383784532547, -0.002037930767983198, -6.542169150164368e-13]","[0.259785552214016, 0.6046359628981934, 0.4751514012190725, 0.8188716292638868, 0.4061880488339776, 0.4653243518793065, -0.18332633792137668, -0.020532154736337113]"
667000,0.06837039440870285,"[0.008786283433437347, 0.04784693941473961, 0.2052699327468872, 0.14960625767707825, 0.1353568285703659, 9.209796553477645e-05, 4.781290044775233e-06, 5.587934559514451e-09]",19.333463668823242,"[9.135614395141602, 43.466896057128906, 56.6138916015625, 109.613037109375, 45.24458694458008, 0.04926372319459915, 0.0032378612086176872, 1.7852853488875553e-06]","[0.47252859351185533, 2.248272570383896, 2.9282849970053184, 5.669601628917367, 2.340221479172436, 0.002548106435477511, 0.00016747445072860884, 9.234172311123282e-08]","[1039.7574462890625, 908.4569702148438, 275.8021240234375, 732.6767578125, 334.26153564453125, 534.8475952148438, 675.7807006835938, 114.52994537353516]","[51.6059684753418, 25.684280395507812, 770.2278442382812, 1790.9560546875, 351.77227783203125, 0.015411732718348503, 0.00034369167406111956, -7.290121573078068e-08]","[0.29218135981485976, 0.03056321997546822, 0.7036983600975101, 0.8451096324464789, 0.40214744760056365, 0.016181343251911947, 0.00549036372030016, -0.0021121145254601585]"
